Rate_Ratio
" Pennsylvania Resident Deaths: Crude/Age-Specific Rates per 100,000"

CauseofDeaths,CountyState,Year,Sex,RaceEthnicity,Age,Obs_Count,Exp_Count,Population,TRateRatio,RateRatio,LowerBound,UpperBound,Significance,FIPSCode
Coronary heart disease,Luzerne,2018,Female,White,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Hispanic,35 to 39,0,0,"1,482",Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Hispanic,40 to 44,0,0,"1,312",Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Luzerne,2018,Female,Hispanic,45 to 49,0,0,"1,144",Crude/Age-Specific Rate,ND,ND,ND,,079
Coronary heart disease,Lycoming,2018,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,White,45 to 49,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,Lycoming,2018,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,081
Coronary heart disease,McKean,2018,Male,White,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,White,45 to 49,2,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,McKean,2018,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,083
Coronary heart disease,Mercer,2018,Male,White,35 to 39,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,White,40 to 44,1,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,White,45 to 49,4,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,White,45 to 49,3,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mercer,2018,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,085
Coronary heart disease,Mifflin,2018,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Male,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Hispanic,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Mifflin,2018,Female,Hispanic,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,087
Coronary heart disease,Monroe,2018,Male,White,35 to 39,0,0,"3,413",Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,White,40 to 44,0,1,"3,364",Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,White,45 to 49,5,2,"4,137",Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Black,35 to 39,0,0,629,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Black,40 to 44,0,0,752,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Black,45 to 49,0,1,834,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Hispanic,35 to 39,0,0,917,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Hispanic,40 to 44,0,0,796,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Male,Hispanic,45 to 49,2,1,878,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,White,35 to 39,0,0,"3,439",Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,White,40 to 44,0,0,"3,730",Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,White,45 to 49,3,1,"4,375",Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Black,35 to 39,0,0,782,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Black,40 to 44,0,0,917,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Black,45 to 49,0,1,"1,061",Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Hispanic,35 to 39,0,0,930,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Hispanic,40 to 44,0,0,977,Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Monroe,2018,Female,Hispanic,45 to 49,0,0,"1,075",Crude/Age-Specific Rate,ND,ND,ND,,089
Coronary heart disease,Montgomery,2018,Male,White,35 to 39,1,2,"20,830",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,White,40 to 44,1,5,"19,025",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,White,45 to 49,5,11,"21,319",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Black,35 to 39,0,1,"2,884",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Black,40 to 44,1,1,"2,659",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Black,45 to 49,0,3,"2,779",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Asian/Pacific Islander,35 to 39,0,0,"3,006",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Asian/Pacific Islander,40 to 44,0,0,"2,492",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Asian/Pacific Islander,45 to 49,0,1,"2,484",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Hispanic,35 to 39,0,0,"2,095",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Hispanic,40 to 44,0,0,"1,697",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Male,Hispanic,45 to 49,1,1,"1,399",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,White,35 to 39,0,1,"20,467",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,White,40 to 44,0,1,"19,109",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,White,45 to 49,1,3,"21,618",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Black,35 to 39,0,0,"2,866",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Black,40 to 44,0,1,"2,658",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Black,45 to 49,2,1,"2,790",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Asian/Pacific Islander,35 to 39,0,0,"2,956",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Asian/Pacific Islander,40 to 44,0,0,"2,933",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Asian/Pacific Islander,45 to 49,0,0,"2,650",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Hispanic,35 to 39,0,0,"1,648",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Hispanic,40 to 44,0,0,"1,533",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montgomery,2018,Female,Hispanic,45 to 49,0,0,"1,273",Crude/Age-Specific Rate,ND,ND,ND,,091
Coronary heart disease,Montour,2018,Male,White,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,White,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,White,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,Black,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,Black,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,Black,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,Asian/Pacific Islander,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,Asian/Pacific Islander,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,Asian/Pacific Islander,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,Multi-Race,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,Multi-Race,40 to 44,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,Multi-Race,45 to 49,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
Coronary heart disease,Montour,2018,Male,Hispanic,35 to 39,0,ND,ND,Crude/Age-Specific Rate,ND,ND,ND,,093
